dataset,dataset_label,player,player_key,source,source_label,source_kind,source_interpretation,target,horizon,n,positive_n,negative_n,positive_avg_return,negative_avg_return,side_edge_pp,positive_hit_rate,negative_hit_rate,positive_avg_drawdown,negative_avg_drawdown,hac_t,hac_p,better_side,abs_side_edge_pp,evidence
tff,TFF Detailed,Leveraged Funds,lev_money,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,4w,525,31,494,-0.14973590295240347,1.150549978228412,-1.3002858811808156,48.38709677419355,71.45748987854252,-5.665255239998273,-2.306604575205185,-0.8397091773441735,0.40107146710057695,negative,1.3002858811808156,none
tff,TFF Detailed,Leveraged Funds,lev_money,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,4w,525,20,505,2.1573571829562175,1.0308568962261127,1.1265002867301048,70.0,70.0990099009901,-3.4867959669218096,-2.466038917332419,0.789294717316472,0.42993977348005613,positive,1.1265002867301048,none
tff,TFF Detailed,Leveraged Funds,lev_money,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,4w,525,108,417,1.3055738186353953,1.0137359804333057,0.29183783820208964,73.14814814814815,69.30455635491607,-1.8481206773056795,-2.6750324686865574,0.5972224504943133,0.5503588720892869,positive,0.29183783820208964,none
tff,TFF Detailed,Leveraged Funds,lev_money,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,13w,516,31,485,1.0156756690007873,3.5834093663200055,-2.567733697319218,41.935483870967744,78.76288659793815,-9.553587573185085,-4.3863538269975155,-0.8162590159819002,0.41435200949624634,negative,2.567733697319218,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,13w,516,20,496,1.7825895388836621,3.4955397129567616,-1.7129501740730995,50.0,77.62096774193549,-6.549563994291428,-4.622079719711097,-0.43224582319514715,0.6655627582513337,negative,1.7129501740730995,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,13w,516,108,408,3.6193196323562082,3.3788062943866577,0.24051333796955054,83.33333333333334,74.75490196078431,-3.431569005970627,-5.031699431906139,0.2566805982703118,0.7974253501972522,positive,0.24051333796955054,none
tff,TFF Detailed,Leveraged Funds,lev_money,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,26w,503,31,472,2.0068690888526395,7.096437053531027,-5.089567964678388,51.61290322580645,81.5677966101695,-13.131642199207974,-6.143065357640309,-0.8626396706905455,0.3883356117278635,negative,5.089567964678388,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,26w,503,20,483,2.9777731465587953,6.940322501221325,-3.9625493546625297,55.00000000000001,80.74534161490683,-10.165654204956265,-6.42504073060569,-0.7084366702621876,0.4786741269404429,negative,3.9625493546625297,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,26w,503,108,395,7.491635280044014,6.588948407028665,0.902686873015349,88.88888888888889,77.21518987341773,-4.140783096857654,-7.23899539878746,0.7049437612366661,0.48084523525901196,positive,0.902686873015349,none
tff,TFF Detailed,Leveraged Funds,lev_money,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,1w,528,31,497,-0.2505085422145139,0.4331305250450963,-0.6836390672596102,54.83870967741935,60.36217303822937,-2.970313347810592,-1.31499691767122,-1.149197792089038,0.25047443110043394,negative,0.6836390672596102,none
tff,TFF Detailed,Leveraged Funds,lev_money,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,1w,528,20,508,0.4573768776250384,0.39045781217768144,0.06691906544735698,65.0,59.84251968503938,-2.599650673314588,-1.36543340235912,0.08407033331213806,0.933000511706186,positive,0.06691906544735698,none
tff,TFF Detailed,Leveraged Funds,lev_money,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,1w,528,108,420,0.4720780755090178,0.37265636662806906,0.09942170888094876,62.03703703703704,59.523809523809526,-1.1982235602407658,-1.4672024699017194,0.3645149973520381,0.7154734767564972,positive,0.09942170888094876,none
tff,TFF Detailed,Leveraged Funds,lev_money,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,4w,525,31,494,-0.4686265046560869,1.7283171942077928,-2.1969436988638797,38.70967741935484,70.24291497975709,-6.546554262758729,-2.9333949475271694,-1.369798097545366,0.17074993610827513,negative,2.1969436988638797,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,4w,525,20,505,2.129915714003075,1.5775504119094048,0.5523653020936701,55.00000000000001,68.9108910891089,-4.506342121314907,-3.0928979085101873,0.300846698047775,0.7635313970795122,positive,0.5523653020936701,none
tff,TFF Detailed,Leveraged Funds,lev_money,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,4w,525,108,417,1.943847184553682,1.5091745236511112,0.43467266090257084,75.92592592592592,66.42685851318944,-2.3515984646197756,-3.3526802207314312,0.7036741737315773,0.4816357073734877,positive,0.43467266090257084,none
tff,TFF Detailed,Leveraged Funds,lev_money,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,13w,516,31,485,0.4526172340801098,5.483235494690322,-5.030618260610212,45.16129032258064,78.55670103092784,-12.08303165043635,-5.177965091997046,-1.0006570894256444,0.3169926195289686,negative,5.030618260610212,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,13w,516,20,496,1.2319955572506156,5.340242818621527,-4.108247261370911,50.0,77.62096774193549,-9.334359249426518,-5.441935213293475,-0.6885956414265368,0.49107776467223524,negative,4.108247261370911,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,13w,516,108,408,5.5892340395237925,5.0729487081194105,0.516285331404382,85.18518518518519,74.26470588235294,-3.824551697702126,-6.060871243701629,0.3868951037284931,0.6988338660958628,positive,0.516285331404382,none
tff,TFF Detailed,Leveraged Funds,lev_money,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,26w,503,31,472,2.866794796226753,10.671910617566297,-7.805115821339545,51.61290322580645,84.53389830508475,-16.214578243640833,-6.903278085606156,-0.8604350657446757,0.389549263255578,negative,7.805115821339545,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,26w,503,20,483,3.007706212482668,10.488319515371984,-7.480613302889315,55.00000000000001,83.64389233954451,-13.400176148464501,-7.231875070372013,-0.9448298589298556,0.3447457453050999,negative,7.480613302889315,weak/mixed
tff,TFF Detailed,Leveraged Funds,lev_money,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,26w,503,108,395,11.75163309204997,9.764141965146646,1.9874911269033237,90.74074074074075,80.25316455696202,-4.553830897266633,-8.27641884823842,1.1432948354898764,0.25291619854845926,positive,1.9874911269033237,weak/mixed
tff,TFF Detailed,Other Reportables,other_reportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,1w,528,114,414,0.28008594586615193,0.2592686699104703,0.020817275955681613,59.64912280701754,62.80193236714976,-1.1027500044054173,-1.0520644610447543,0.09626238897612452,0.9233121815714078,positive,0.020817275955681613,none
tff,TFF Detailed,Other Reportables,other_reportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,1w,528,107,421,0.23336480530197878,0.27148929454718357,-0.038124489245204785,58.87850467289719,62.94536817102138,-1.1669074122883103,-1.0366011740140062,-0.17408266970320013,0.861800492814131,negative,0.038124489245204785,none
tff,TFF Detailed,Other Reportables,other_reportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,1w,528,162,366,0.36491896307682176,0.21898949495418274,0.14592946812263902,62.34567901234568,62.02185792349727,-0.8684466989384245,-1.1491251971221887,0.72506993009866,0.4684091306345865,positive,0.14592946812263902,none
tff,TFF Detailed,Other Reportables,other_reportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,1w,528,95,433,0.015797645531503177,0.31816686107663555,-0.30236921554513235,54.736842105263165,63.74133949191686,-1.0587100815149717,-1.063950876745551,-1.4207588165198293,0.1553868871173973,negative,0.30236921554513235,weak/mixed
tff,TFF Detailed,Other Reportables,other_reportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,4w,525,112,413,1.2232484817057598,1.0332349789401114,0.19001350276564843,66.96428571428571,70.94430992736078,-2.5695170334010626,-2.487408389468254,0.2796312927211512,0.7797603963485829,positive,0.19001350276564843,none
tff,TFF Detailed,Other Reportables,other_reportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,4w,525,105,420,1.1398954521258133,1.0572401280478587,0.08265532407795462,64.76190476190476,71.42857142857143,-2.698567901659924,-2.4565141498024192,0.11659196434716647,0.9071834058154653,positive,0.08265532407795462,none
tff,TFF Detailed,Other Reportables,other_reportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,4w,525,162,363,1.216690150123015,1.0099891788798423,0.20670097124317266,70.98765432098766,69.6969696969697,-2.143037553250767,-2.666428344255327,0.37419520276819557,0.7082590928181269,positive,0.20670097124317266,none
tff,TFF Detailed,Other Reportables,other_reportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,4w,525,94,431,1.226005975565769,1.0405691752903223,0.18543680027544673,65.95744680851064,70.99767981438515,-2.226287853333698,-2.5656949289511375,0.3354727363671304,0.7372685075800767,positive,0.18543680027544673,none
tff,TFF Detailed,Other Reportables,other_reportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,13w,516,103,413,4.29155684775441,3.214065697543638,1.0774911502107716,77.66990291262135,76.27118644067797,-5.217064242208077,-4.567034392046249,0.5811991357089695,0.5611062501108469,positive,1.0774911502107716,none
tff,TFF Detailed,Other Reportables,other_reportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,13w,516,96,420,4.199031222687414,3.253172597681513,0.9458586250059011,78.125,76.19047619047619,-5.535880956573469,-4.504995831027333,0.5707308117088237,0.5681821293239847,positive,0.9458586250059011,none
tff,TFF Detailed,Other Reportables,other_reportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,13w,516,156,360,3.6541641558121727,3.3316385558264665,0.3225255999857062,78.2051282051282,75.83333333333333,-4.320546060632541,-4.859826765010712,0.2310506089028865,0.8172754853121192,positive,0.3225255999857062,none
tff,TFF Detailed,Other Reportables,other_reportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,13w,516,90,426,3.1977768480067374,3.478027164515541,-0.2802503165088037,76.66666666666667,76.52582159624414,-4.3752608753114055,-4.764716765456587,-0.22654508470905152,0.8207774980143102,negative,0.2802503165088037,none
tff,TFF Detailed,Other Reportables,other_reportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,26w,503,90,413,7.531723405851898,6.619554780858124,0.9121686249937744,83.33333333333334,78.93462469733656,-7.541291261054075,-6.362933519338515,0.31975825265613705,0.7491515968860283,positive,0.9121686249937744,none
tff,TFF Detailed,Other Reportables,other_reportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,26w,503,83,420,7.83041312751809,6.575730812945415,1.2546823145726753,86.74698795180723,78.33333333333333,-7.314666745014221,-6.427358136060698,0.4725216053377882,0.6365545240422379,positive,1.2546823145726753,none
tff,TFF Detailed,Other Reportables,other_reportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,26w,503,144,359,5.976339497440357,7.10623493980408,-1.1298954423637229,80.55555555555556,79.38718662952647,-6.663961160638241,-6.537597074790436,-0.4916260152364033,0.6229837489815198,negative,1.1298954423637229,none
tff,TFF Detailed,Other Reportables,other_reportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,26w,503,79,424,6.956299531522751,6.750432943468818,0.205866588053933,88.60759493670885,78.06603773584906,-5.422163860826239,-6.78834153768019,0.13894116779430793,0.8894966392535038,positive,0.205866588053933,none
tff,TFF Detailed,Other Reportables,other_reportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,1w,528,114,414,0.4281233232287578,0.3833189548084167,0.04480436842034108,60.526315789473685,59.90338164251207,-1.4566280797550193,-1.3999458472769386,0.15672325794113004,0.8754629564032803,positive,0.04480436842034108,none
tff,TFF Detailed,Other Reportables,other_reportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,1w,528,107,421,0.3237917427677365,0.4105804980109623,-0.08678875524322582,57.009345794392516,60.80760095011877,-1.5604778588932764,-1.3744941828103185,-0.2936556251803492,0.7690210659230376,negative,0.08678875524322582,none
tff,TFF Detailed,Other Reportables,other_reportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,1w,528,162,366,0.5102126060507853,0.341108371471409,0.16910423457937634,62.96296296296296,58.7431693989071,-1.1695697240214395,-1.5195707283422173,0.6527793201808354,0.5138985573949977,positive,0.16910423457937634,none
tff,TFF Detailed,Other Reportables,other_reportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,1w,528,95,433,0.020292059325113663,0.4747629572814715,-0.4544708979563578,53.68421052631579,61.43187066974596,-1.5354590169653466,-1.3851375871894156,-1.5073149842860385,0.13172993856055823,negative,0.4544708979563578,weak/mixed
tff,TFF Detailed,Other Reportables,other_reportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,4w,525,112,413,1.6861854914863257,1.5748389763870276,0.11134651509929805,62.5,69.97578692493947,-3.256075344035349,-3.117094062208192,0.11948691300837155,0.9048896076624469,positive,0.11134651509929805,none
tff,TFF Detailed,Other Reportables,other_reportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,4w,525,105,420,1.4902113958989118,1.6256882755355362,-0.13547687963662436,60.952380952380956,70.23809523809523,-3.5134803115763806,-3.0550591750200535,-0.1376581719320533,0.8905105785533695,negative,0.13547687963662436,none
tff,TFF Detailed,Other Reportables,other_reportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,4w,525,162,363,1.6870414925893154,1.5591199738149915,0.1279215187743239,68.51851851851852,68.31955922865014,-2.813409110430071,-3.295504160700471,0.17246338645296977,0.863073243411894,positive,0.1279215187743239,none
tff,TFF Detailed,Other Reportables,other_reportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,4w,525,94,431,1.5869469450390035,1.6011328525769017,-0.014185907537898279,64.8936170212766,69.1415313225058,-3.0905071289491515,-3.1590083900295185,-0.019345625779074026,0.9845653866201475,negative,0.014185907537898279,none
tff,TFF Detailed,Other Reportables,other_reportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,13w,516,103,413,6.2505090551657405,4.914280669489632,1.3362283856761081,71.84466019417476,77.72397094430993,-6.291481076670617,-5.418558111101745,0.5126671305031364,0.6081841859571917,positive,1.3362283856761081,none
tff,TFF Detailed,Other Reportables,other_reportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,13w,516,96,420,6.234136052110849,4.940293543282495,1.2938425088283543,71.875,77.61904761904762,-6.765887218155754,-5.324671137712243,0.5331049460498954,0.5939609354507872,positive,1.2938425088283543,none
tff,TFF Detailed,Other Reportables,other_reportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,13w,516,156,360,5.037549524432654,5.2431739538049875,-0.2056244293723335,76.28205128205127,76.66666666666667,-5.519953803373885,-5.624372937377133,-0.11091328045372736,0.9116851143025997,negative,0.2056244293723335,none
tff,TFF Detailed,Other Reportables,other_reportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,13w,516,90,426,5.554612552684343,5.1020779799053955,0.4525345727789478,78.88888888888889,76.05633802816901,-5.568472213339752,-5.597944956764123,0.2350850816144968,0.8141426974143788,positive,0.4525345727789478,none
tff,TFF Detailed,Other Reportables,other_reportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,26w,503,90,413,10.57072048125078,10.108105585621674,0.4626148956291054,87.77777777777777,81.35593220338984,-9.098762391886039,-7.123754398763265,0.12542522365657702,0.9001869201991347,positive,0.4626148956291054,none
tff,TFF Detailed,Other Reportables,other_reportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,26w,503,83,420,11.168146349163925,9.997753102842179,1.170393246321746,86.74698795180723,81.66666666666667,-9.00649190333015,-7.174905604720404,0.3396236645648463,0.7341399546069627,positive,1.170393246321746,none
tff,TFF Detailed,Other Reportables,other_reportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,26w,503,144,359,8.294774004656345,10.951434522294731,-2.656660517638386,82.63888888888889,82.45125348189416,-8.335146271573564,-7.132975261427238,-0.851572272308861,0.3944515345789057,negative,2.656660517638386,weak/mixed
tff,TFF Detailed,Other Reportables,other_reportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,26w,503,79,424,10.212839467771301,10.186788047689598,0.02605142008170347,87.34177215189874,81.60377358490565,-7.177652385938198,-7.532935479881732,0.01019019034499952,0.9918695451633696,positive,0.02605142008170347,none
tff,TFF Detailed,Non-reportable,non_reportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,1w,528,354,174,0.22022080704843203,0.3523497786007534,-0.13212897155232137,61.016949152542374,64.36781609195403,-1.0124896688502574,-1.1657864632284753,-0.6385473185118027,0.5231174620795667,negative,0.13212897155232137,none
tff,TFF Detailed,Non-reportable,non_reportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,1w,528,367,161,0.2224643172275868,0.3579044891251655,-0.13544017189757868,61.30790190735694,63.975155279503106,-1.0073352322275742,-1.1899140195479883,-0.6479226480322471,0.5170349815261646,negative,0.13544017189757868,none
tff,TFF Detailed,Non-reportable,non_reportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,1w,528,250,278,0.15542818433381442,0.36118698233173535,-0.20575879799792093,60.4,63.66906474820144,-1.1292185503181973,-1.0034660064575418,-1.1441974539147357,0.25254175878816393,negative,0.20575879799792093,none
tff,TFF Detailed,Non-reportable,non_reportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,1w,528,437,91,0.22649169431711755,0.44274897533072144,-0.2162572810136039,62.92906178489702,58.24175824175825,-1.07480269555872,-1.0063671364350026,-0.8864294935415289,0.37538613200725096,negative,0.2162572810136039,none
